ID,Username,CreateDate,Biased,Keyword,Text,Predicted
1216559517887954945,kelownascott,2020-01-13 03:16:06+00:00,1,Israel,"The world, including Canada, has given Israel a green light to take Palestinian land, destroy Palestinian homes, and strengthen a system of #Apartheid. Shame on us!",1
1096037600060690433,poparaadnan,2019-02-14 13:25:01+00:00,1,ZioNazi,"Surprise surprise, another right-winger neonazi is ardent zionazi supporter. No wonder, they have a lot in common. #zionismisracism https://t.co/pC3WS6qvSM",1
1342880235952492545,ziikoouu,2020-12-26 17:09:32+00:00,1,Israel,"@TokyoTom2020 @MarxistBastard @lund_bear You�re so manipulated by the media and don�t know what you�re talking about. Context? 70 years of being bombed, killed and raped by Israel while taking everything they have. And when Palestine retaliate in the slightest, they�re �evil�.",1
1143287829243596800,nicegook,2019-06-24 22:40:34+00:00,1,ZioNazi,Example of zionazi soldier�s courage ... https://t.co/bGe7oUvVgv,1
1618851605679595520,Navarraise,2023-01-27 06:01:14+00:00,1,Jews,"Hundreds of Anti-zionist Orthodox Jews #protest tonight, outside the #Zionist consulate in New York City, and condemn the Zionist bloody massacre today in #Jenin, where the Zionist occupation forces murdered nine Palestinians https://t.co/BnWtaSJrYq",1
1122994928299036677,haltam_h,2019-04-29 22:43:49+00:00,1,ZioNazi,@AManInTheSun These ongoing provocations is how wars begin. I bet the zionazis are itching.,1
1248876680946597890,aust_toni,2020-04-11 07:32:58+00:00,1,ZioNazi,"@PolhomeEditor if You are not a Jew, they discriminate You!  boycott zioNaZis! https://t.co/wObwGxfoDb",1
1127682216950149121,plynch1036,2019-05-12 21:09:26+00:00,1,ZioNazi,What would you expect from Zionazi�s the kill brown people for a fucking imaginary divine right to someone else�s land! Got guns ? https://t.co/7Ze14JSvAK,1
1519726997949276163,syedanoor51214,2022-04-28 17:15:26+00:00,1,Israel,Palestine will be free soon Insha�Allah!\nIsrael and its allies will vanish from this globe.\n!!\n#???_???????\n\n'Stand With Palestine'\n'Stand With Yemen�,1
1580600904746962945,JimBest90446812,2022-10-13 16:46:36+00:00,1,Israel,@Africa4Pal Father Abraham condemns this rancor between his children. Neither inheritance not religious practice or anything but bigotry and greed can explain the actions of Israel. And nothing more than corporate greed can explain the US support of the Israeli policies in forcing apartheid.,1
1228145100737347585,StephieGilley,2020-02-14 02:33:04+00:00,1,ZioNazi,@PaulSorrentino3 They are ZioNazis,1
1390834897342902282,ShabibRizvi,2021-05-08 01:04:14+00:00,1,Jews,"@michaeldickson @zarahsultana Oh Really Michael, So Hitler killing Jews were legal or political? World knows Israel occupied Palestinian land, killing innocent is condemnable but Palestinian lives also matters!",1
1103004400258371588,RifkinRatFink,2019-03-05 18:48:36+00:00,1,Kikes,RT @USSLibincident: Ethno nationalism is only considered ok when kikes do it. https://t.co/bbwr7zFNlN,1
1649323258582376448,SHPS4,2023-04-21 08:04:42+00:00,1,Israel,"US Congressman Raul M.Grijalva:"" My colleagues and I are making a simple request: ensure the billions in US funding to Israel's military isn't used to kill Palestinians, violate their human rights and freedoms, or steal their land.""\n#Apartheidisrael \n#palestineunderattack https://t.co/rn4VfTD2Ig",1
1124615180820680706,crummy_trader,2019-05-04 10:02:08+00:00,1,Kikes,"Geez, the kikes are everywhere.",1
1172936242243219456,peteno8,2019-09-14 18:12:46+00:00,1,ZioNazi,@LoveBling6 The USA is enabling the Zionazi Israeli government by recognising Jarusalem as the capital (US embassy) they are also facilitating Noahide law.\n\nThese are all parts of the lucifarian/abrahamic prophecy the deep state has been so conscientiously developing and creating?,1
1525627443188486145,hnaz66238,2022-05-15 00:01:41+00:00,1,Israel,"@sela_meir @KenRoth ""And in East Jerusalem Israeli police stormed Abu Akleh’s home, demanding that her family and friends remove the Palestinian flag from the building."" Source: Time.https://t.co/nbAVLjd4gE  Apartheid Israeli crimes which they tried to cover up.",1
1560975239793836034,FarhanS74,2022-08-20 13:01:13+00:00,1,Jews,"RT @Africa4Pal: To Young Israeli Jews who denounce Israel and its apartheid army, we salute you.   #FreePalestine https://t.co/kxWQmnttjN",1
1217950474072027136,Max_Gross,2020-01-16 23:23:16+00:00,1,ZioNazi,Zionazis #IsraelCrimes,1
1202763698324070401,TheAesculapius,2019-12-06 01:36:26+00:00,1,ZioNazi,"@Meg4Truth @HawleyMO @realDonaldTrump Well, #Iran is in the Zionazis sick list which we are somehow required to follow. Sad .@40_Ronda",1
1392739599366213632,i_confuser,2021-05-13 07:12:50+00:00,1,Israel,"RT @RATMofficial: The violence and atrocities we are witnessing in Sheikh Jarrah, the Al Aqsa compound and Gaza are a continuation of decades of Israel’s brutal apartheid and violent occupation of Palestine.",1
1233597018146082816,mohd_shakeel021,2020-02-29 03:37:02+00:00,1,ZioNazi,"This Fake #Arab TV &amp; all ZioNazi media are screaming but #Assad &amp; #Putin have all rights under international law to kick out foreign invaders - Turkey, the USA and ZioNazi Israel NOW. Why don't they? (33 Turkish soldiers killed in Syrian air raid in Idlib https://t.co/0dSC4hk9UF",1
1450250755257077767,TorahJews,2021-10-19 00:01:39+00:00,1,Jews,Zionism was deemed as idol worship by all Rabbis at its inception.\n\nThe idea of Jews as a separate nationality runs against the basic tenets of Judaism\n\nJews were created with the Torah &amp; only identified with the Torah. But Zionists had a problem w that.. https://t.co/gCsumluDWi https://t.co/NA0dRuQqwP,1
1555611689063702528,saranajjam,2022-08-05 17:48:23+00:00,1,Jews,"@TheChoochNation @Deetrain90 @CoveredCallKing @Tookie13 @benshapiro U mean occupation? Yes sure, but jews in palestine? No we have no problem  with them🫶🏼",1
1118418805905154051,theforeverman,2019-04-17 07:39:57+00:00,1,ZioNazi,#Facebook is just another ZioNazi run propaganda tool of the #Orwellian US empire Deep State..(Outspoken Ecuadorian ex-president Rafael #Correa�s Facebook page blocked)  https://t.co/JHSTmbk14t #CapeTown #SouthAfrica,1
1263546005808611330,AsifSumerian,2020-05-21 19:03:37+00:00,1,Israel,"Across all parts of the Occupied Palestinian Territories, Israel operates a regime of systematic racial discrimination, which facilitates the continued ethnic cleansing of the indigenous Palestinian population. #PalestineWillBeFree  ??? https://t.co/qYopNXruA7",1
1248765024505671680,Yagirlpepperlol,2020-04-11 00:09:17+00:00,1,Israel,I do not support the illegitimate state of Israel,1
1505771245408727040,vision_west,2022-03-21 05:00:15+00:00,1,Israel,"In a recent�report to the United Nations, the US-based Harvard Law School has recognized Israel as an apartheid regime, joining an array of organizations labelling Israel as such for its practices of apartheid in occupied Palestine. https://t.co/2zM1NDN7ci",1
1124796842854768640,comptonhali,2019-05-04 22:03:59+00:00,1,ZioNazi,@IDF Child killing zionazi pig liars! #FreeGaza #BDS,1
1108440129318711297,PuRpLePoSsE,2019-03-20 18:48:15+00:00,1,ZioNazi,@jdwstangs3 @ShehabAgencyEn What a load of tripple dipped hasbara BS you zionazis choose to believe &amp; regurgitate. Everyone has eyes &amp; ears and can see for themselves the evil arpatheid terrorism you're inflicting on Palestine &amp; its people. You are the synagogue of satan &amp; the whole world is now watching??,1
1393700863097589761,alemniyazi,2021-05-15 22:52:34+00:00,1,Israel,"RT @Kalemtas: @Cristiano -""Are your children alive? -If you are not Palestinian, of course they are alive. -How lucky you are that you are not Palestinian.""  -Is this what you understand from human rights?  -If not, please help to stop Israel.  Israel murdered 41 children in the last 5 days!  #HearGaza https://t.co/yPSMIbm8aj",1
1619831075798401024,GhayasM73,2023-01-29 22:53:18+00:00,1,Israel,US taxpayers’ money will not help apartheid Israeli regime survive: Iran’s Foreign Ministry\n\nhttps://t.co/Llsx7Tjykq,1
1111724411525230592,o_Abduh_o_tp,2019-03-29 20:18:49+00:00,1,ZioNazi,@Jodicasey8 @sjabulhawa Typical clueless ZioNazi diatribe!,1
1345235597749854208,bxcommie,2021-01-02 05:08:54+00:00,1,Israel,"@AOC Violence is voting for a bill that funds apartheid Israel, colonization of Palestine &amp; imperialism/coups in Latin America.",1
1277099460506443776,bluegh05t,2020-06-28 04:40:13+00:00,1,Israel,retweet if you agree that israel isn't a country https://t.co/IoQJNXPkM4,1
1179393834607955974,hartman_eng,2019-10-02 13:52:56+00:00,1,Kikes,"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n?????????????????????????????????",1
1629971798509928451,19MW98,2023-02-26 22:28:54+00:00,1,Israel,"As the previous Director of Labour Friends of Israel returns to New Labour, settlers in the illegally occupied areas of Israel embark on an orgy of violence against Palestinians. No doubt supported by apartheid paramilitaries and the IDF. What will these Blairites say of it?",1
1116712628464881664,hmedsix,2019-04-12 14:40:12+00:00,1,ZioNazi,@RepLeeZeldin We should also reject ZioNazis.,1
1125213638363615233,Anderson_Law,2019-05-06 01:40:11+00:00,1,ZioNazi,@BillFarnsworth7 Maybe the zionazi likes the word blockade better.,1
1644945668111228928,rafios,2023-04-09 06:09:43+00:00,1,Israel,"Miko Peled, the son of a prominent Israeli general who saw firsthand the genocidal depravity of Israel: ""There is no good Zionism, it is a racist, violent ideology."" https://t.co/g2Z8koA0jG",1
1198328842588430336,plive_calmer,2019-11-23 19:53:54+00:00,1,Kikes,?? Hear me out; #randum The basis of  kikes (As of this decade) is due to the socialist revolution ? FAKE ! ?? ?? ?? ? ?? ? ? ?? ?? ? 4? ??,1
1228538842275336193,hamster300172,2020-02-15 04:37:39+00:00,1,ZioNazi,@Bob12958595 @IDF The zionazi IDF are ??,1
1222609422238617600,Jan_lindsay,2020-01-29 19:56:15+00:00,1,Israel,"@JoAnn54819331 @JB62154 @SexCounseling @RobertRLOCKLEA5 @dbongino @MittRomney @lisamurkowski @SenatorCollins Israel has been destroying Palestinians and stealing their land for DECADES. The USA is drilling oil in PALESTINE, thats theft! They are INVADING another country...Remember Poland?",1
1149277399785398272,FernandoFalco3,2019-07-11 11:20:59+00:00,1,ZioNazi,@swilkinsonbc Zionazis theft ??,1
1190151161535315969,360CNN,2019-11-01 06:18:43+00:00,1,ZioNazi,'Defend International Law' Petition Demands Norway Impose Sanctions on the ultra racist ZioNazi led Apartheid Israel serial criminal State. https://t.co/XcIQVYxOde,1
1140862466634608640,IronHorseman101,2019-06-18 06:03:02+00:00,1,ZioNazi,"The Zionazi US and Zionazi Israel may start a war in Iran, but it will end when the Zionazi US and Zionazi Israel are destroyed by any means necessary. https://t.co/bF0n8H2iMu",1
1154759460386156545,theforeverman,2019-07-26 14:24:44+00:00,1,ZioNazi,"...while corrupt, craven #Arab, #Muslim &amp; #UN govts all look the other way, blackmailed &amp; bribed by the ZioNazi entity &amp; its US regime..#CapeTown #SouthAfrica https://t.co/4Ty33D062o",1
1173315850226417664,komiikom,2019-09-15 19:21:12+00:00,1,ZioNazi,"@codepink Since Zionazi #terrorUSt$ ideologues of #USrael have yet to get the U.S. beyond economic war sanctions on Iran and on to terrorUSt$' full-scale warfare on Iran, the tactic now has to be getting Zionazi proxy Saudi Arabia to war on Iran.",1
1445042996408246275,sangwanarun,2021-10-04 11:07:52+00:00,1,Israel,"@btselem As a Prof of Ethics. It's worse than #Apartheid State of Israel committing War Crimes against little childern.   Trolls at my youtube ask why a Indian #Hindu stands for Palestinians. Sorry, my religion is Humanity. My hero is Gandhi. Fight with intellect. https://t.co/28NgpHwXBJ",1
1217217705675304960,newways0,2020-01-14 22:51:30+00:00,1,Jews,She's not holding all Jews collectively responsible for actions of #Israel but self appointed leaders &amp; supporters of the #apartheid regime &amp; illegal settlements. \nBy the way thanks for accepting that Israeli actions against #Palestinians are despicable. https://t.co/9TNMoYDj7H,1
1591811586175664131,DrImanArab,2022-11-13 15:13:51+00:00,1,Israel,"RT @OnlinePalEng: In a tweet, Former Australian foreign minister Bob Carr wrote, “Of course Israel practices apartheid.� https://t.co/iEhWlTMZm1",1
1106562886778998785,Ex__Scorpion,2019-03-15 14:28:45+00:00,1,Jews,I am a Muslim. \nISIS kill me in Syria and Iraq.\nJews kill me in Palestine.\nHindus kill me in Kashmir.\nBhuddists kill me in Burma.\nChristians kill me in Afghanistan and Africa.\nAn Australian kill 50 muslims in New Zealand. \nBut still i am the TERRORIST. #NewZealandMosqueAttacks,1
1129815718487314437,corjoy,2019-05-18 18:27:12+00:00,1,ZioNazi,"@Schwarzenegger Anyone who supports the racist apartheid colonial terrorist ZioNazi brutal vile murdering regime-Who ethnically cleanses indigenous Palestinian ppl daily esp kids have no morals,integrity,dignity or self respect! Shame on you! Ur as guilty w/blood stained hands 4 being complicit!",1
1250166932768088064,Max_Gross,2020-04-14 20:59:58+00:00,1,ZioNazi,@DavidGr07837209 @PalestineChron Zionazis #BDS #IsraeliCrimes,1
1619898575294730240,YaudatTalyi,2023-01-30 03:21:31+00:00,1,Israel,"Note that I always now use the term Zionist State, or Zionists, not ""Israel."" Why? Because nobody can show me ""Israel"" on a map. It's a nation with no declared borders, which means it's not a nation at all.",1
1244685065470107648,Nables_S,2020-03-30 17:56:59+00:00,1,ZioNazi,@wherepond @Tibou12379939 @JuanCalosoooooo @parallelpond This Zionazi criminal is the most wanted terrorist on earth .,1
1356461707451797504,monerief,2021-02-02 04:37:27+00:00,1,Jews,"@israelradioguy @zasaria @monerief @MaxBlumenthal @Cosmopolitka @TFilastin who, at the time of the proclamation of the Israeli state in 1948, were within its borders and, by virtue of a land law that applies only to them, became Israeli citizens. Reduced to the state of a minority in a society made by and for Jews, Arab citizens have in fact found",1
1568931303461998592,Ghali_Zayane,2022-09-11 11:55:46+00:00,1,Jews,"•1 Palestinians are ruled by a different set of laws, courts and prisons than Jews, who occupy ever-increasing areas of land by expropriating the homes, land, and villages of the Palestinian people.   � #FreePalestine �    •�🇵🇸���� • https://t.co/JtPMWIxrVM",1
1636120531501215747,PlinPlinPlon1,2023-03-15 21:41:47+00:00,1,Jews,"Zionists should stop using Judaism.\n\nZionism is nationalist ideology that seeks to distort &amp; exploit Judaism since 1896. \n\nJews lived peacefully in the Holy Land before Zionism.\n\nToday, 1,000 upon 1,000's of Jews in &amp; out of the Holy Land are opposed to Zionism\n\nBut Zionists… https://t.co/1Yuyz8s1yW https://t.co/U0LlVR7QoM",1
1208477713570381824,plivecalmest,2019-12-21 20:01:54+00:00,1,Kikes,"?? Nowadays, #randum The influence of kikes arguably will be (((THEM))) rawr Won't hear this on mainstream media! :( ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??",1
1538910599647834112,deirbhilesdaddy,2022-06-20 15:44:13+00:00,1,Israel,Dismantle Apartheid Israel https://t.co/xKx4yctdNn,1
1207082745127559169,yeny0207,2019-12-17 23:38:47+00:00,1,ZioNazi,"Palestinian Abdullah Abu Nasr, executed by Israeli zionazis for the crime of being curious\n?? on his own land\n#Murder\n#BDS\n#GroupPalestine\n#????_???????\nhttps://t.co/d6DShuFkpz",1
1541730204648935425,WaymolWazza,2022-06-28 10:28:19+00:00,1,Israel,RT @Robert_Martin72: This is the perfect advertising for Apartheid Israel. https://t.co/JD2zS9vfVJ,1
1626262542526865409,yaniparis1,2023-02-16 16:49:39+00:00,1,Jews,Zionists are not 'biblical emissaries' \n\nLudicrous thought. \n\nThe Jewish people lived peacefully in the Holy Land for centuries. \n\nJews never tried nationalizing the Holy Land. Judaism *forbids* it.\n\nBut Zionists wanted to use Judaism to 'substantiate' their Gdless nationalism.… https://t.co/MNYWwk2n6b https://t.co/gtSOkdtZSo,1
1206117915952631808,plivecalmest,2019-12-15 07:44:54+00:00,1,Kikes,"?? Without a doubt, #MAGA The only thing preventing kikes conceivably is the fault of the alt-right xD Fad ? ?? ? ?? ? ?? ?? ? ? ?? ? ?? ??",1
1231328324540149761,Chris160945,2020-02-22 21:22:04+00:00,1,Israel,Israel is currently a failing state. Racist and barbaric. https://t.co/BCgWTlDSyi,1
1176532255616970757,skyguyviki,2019-09-24 16:22:03+00:00,1,ZioNazi,"�We Will Soon Pray There�: Israeli Minister Urges Jewish Settlers to Enter Al-Aqsa""- Israeli minister Gilad Erdan\n\nZioNazisrael ?????? https://t.co/tExKAgiqjQ",1
1425784447169753092,sfnub40,2021-08-12 11:41:16+00:00,1,Israel,RT @liam_jones91: A reminder that Israel is a criminal entity   #FreePalestine https://t.co/HD401wjtRD,1
1227756415877513217,RedSimpson3,2020-02-13 00:48:34+00:00,1,ZioNazi,@sahouraxo Apartheid israel = zionazi hellhole,1
1140655277261373441,HFtards,2019-06-17 16:19:45+00:00,1,ZioNazi,@walid970721 @Gerrrty UN says it's Syria! !! Golan is illegally occupied by Zionazis,1
1248359393248280577,theforeverman,2020-04-09 21:17:27+00:00,1,ZioNazi,"#Trump is far more concerned with how he can continue getting campaign $$ from his ZioNazi sugar daddy, #Adelson,  &amp; #AIPAC than he is about #Covid19. How else do you explain his new sanctions on Iran etc, and his lackadaisical anti Covid moves? #Capetown #SouthAfrica",1
1198203290707582977,kiwianna111,2019-11-23 11:35:00+00:00,1,ZioNazi,@Betelgeuse100 @helenoferraz ZioNazi gangsters are not bothered by laws. They only apply to the goyim.,1
1326859475219832832,seb293,2020-11-12 12:08:45+00:00,1,Jews,How the Labour Party's witch-hunters target Jews who stand up for rights of Palestinians and oppose Israeli apartheid.  Read this excellent investigation. You won't find it in the Guardian or on the BBC.\nhttps://t.co/zbJu0OrQ3Z,1
1116640686948921344,ironyiet,2019-04-12 09:54:20+00:00,1,ZioNazi,"@juniorsopra1 @GabyVerdier ZioNazis reached the semi-moon (half-Moon) of their salafist Saudi friends, never-ever the Moon... ;-)",1
1331547364406988800,mahasyed22,2020-11-25 10:36:45+00:00,1,Israel,�Our stance is very clear from day one and Quaid-i-Azam Muhammad Ali Jinnah had said Pakistan can never accept state of Israel until the people of Palestine get rights and state\n#PakistanReject_Israel\n@mahasyed22,1
1525217594482958337,Chromeheadrider,2022-05-13 20:53:06+00:00,1,Israel,@NikaMelkozerova This is the fucking obscene of the Israel Apartheid regime.,1
1263726449007132672,Soheil_FZ,2020-05-22 07:00:39+00:00,1,Jews,"The Real people of Palestine are those Jews, Muslims and Christians who their ancestors lived there, not some travelers who were brought to Palestine and took the natives' place by force\nSo the fate of Palestine must be in the hands of those natives\n\n#Palestine\n#QudsDay https://t.co/VRvZsj6MGz",1
1153364485278593024,HoffmanMichaelA,2019-07-22 18:01:36+00:00,1,ZioNazi,"#NYTmes &amp; #FoxNews don't report on Neo-Nazi, Hitler-worshipping Israeli rabbis. They suppress news about ZioNazis to protect true nature of counterfeit �Israel� from exposure. \nHitler was trained in occult Kabbalah. Talmud and Kabbalah are progenitors of the West's racist dogma. https://t.co/WVzuDotcKM",1
1163107937721577472,kiwianna111,2019-08-18 15:18:36+00:00,1,ZioNazi,@1humanagenda @TheQueenLiberty @TeamUpRGC @Arash42057829 @realDonaldTrump ZioNazi Luciferians,1
1130108025824522241,vkgodoy,2019-05-19 13:48:44+00:00,1,ZioNazi,@actorPrincipal @McMomir Israel = Zionazi,1
1097212292893196289,AvianMedia2012,2019-02-17 19:12:50+00:00,1,ZioNazi,@Snowblind_EK @jnj_kahl Zionazi works for me.,1
1542857597589528577,DominoLFC,2022-07-01 13:08:10+00:00,1,Israel,"RT @KreaseChan: “Israel’s laws, policies and practices regarding the Palestinian people fulfil the international legal definition of apartheid� - the Presbyterian Church.  They are correct. #EndIsraeliApartheid  https://t.co/w0F46Dtdj5",1
1204249352681787392,plive_calmer,2019-12-10 03:59:54+00:00,1,Kikes,?? RT This: #Syria The media's love affair with kikes feasibly is evidence of cucks rawr xd Rad ? ?? 5? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??,1
1178835144506933248,hartman_eng,2019-10-01 00:52:54+00:00,1,Kikes,"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n?????????????????????????????????",1
1345809394802581506,Thom4s_Dank,2021-01-03 19:08:58+00:00,1,Israel,"@ryannapa__ @MikkelsonsMads @BritishDeanV20 Right wingers dont boycott papers because they actually believe the bullshit inside them (like you). Israel is an apartheid state so people should be supporting palestine,There is no evidence of the left hating jews outside the daily mail,youre just repeating dail mail headlines.",1
1597301811496783873,keshawnna_,2022-11-28 18:50:02+00:00,1,Jews,"@mehdirhasan “Take note, I will make those of the synagogue of Satan, who say that they are Jews and are not, but lie—I will make them come and bow down at your feet and make them know [without any doubt] that I have loved you.� Revelation 3:9 AMP https://t.co/hnNmRyjX6m",1
1192501428465668103,ReneVRuiz,2019-11-07 17:57:50+00:00,1,Kikes,@bariweiss There are at least 109 reasons to not protect kikes.,1
1171581987292774400,Max_Gross,2019-09-11 00:31:27+00:00,1,ZioNazi,@wisermann @lesterholt @TuckerCarlson Financing and arming Zionazis does the USA no favours,1
1159019297433423872,Johntitor2121,2019-08-07 08:31:48+00:00,1,Kikes,Israeli Kikes Claim to Have Sullied the Moon with Disgusting Bacterial Creatures � Daily Stormer https://t.co/xt3S1qmQEO,1
1245824670487609344,MikeDeanManley,2020-04-02 21:25:22+00:00,1,ZioNazi,"@MartianOvrlord @undeadscribe She's no Zionazi, so absolutely.",1
1616460855863922689,IedoTox,2023-01-20 15:41:15+00:00,1,Jews,"@Yael42500724 @SaraReyi jews came form all over the world to invade the palestinians land, how should i accept that someone was born in Europe has rights in other country outside Europe more than that country's citizens themselves because he is a zionism.\n#FreePalestine 🇵🇸",1
